stock_code,company_name,交易週,開盤_價格_元,收盤_價格_元,漲跌_價格_元,漲跌_pct,file_type,source_file,download_success,download_timestamp,process_timestamp,stage1_process_timestamp
GOOG,Alphabet Inc. Class C,2014-07-18,582.6,595.08,15.900000000000091,0.02745260540764545,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2014-07-25,591.75,589.02,-6.060000000000059,-0.01018350473885874,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2014-08-01,588.07,566.07,-22.949999999999932,-0.03896302332688183,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2014-08-08,569.04,568.77,2.699999999999932,0.004769728125496726,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2014-08-15,569.99,573.48,4.710000000000036,0.008281027480352404,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2014-08-22,576.11,582.56,9.079999999999927,0.015833158959335857,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2014-08-29,584.72,571.6,-10.959999999999923,-0.018813512771216567,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2014-09-05,571.85,586.08,14.480000000000018,0.025332400279916057,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2014-09-12,586.6,575.62,-10.460000000000036,-0.01784739284739291,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2014-09-19,572.94,596.08,20.460000000000036,0.03554428268649463,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2014-09-26,593.82,577.1,-18.980000000000018,-0.03184136357535904,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2014-10-03,571.75,575.28,-1.82000000000005,-0.0031536995321435625,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2014-10-10,578.8,544.49,-30.789999999999964,-0.05352176331525512,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2014-10-17,544.99,511.17,-33.31999999999999,-0.061194879612114075,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2014-10-24,509.45,539.78,28.609999999999957,0.05596963828080669,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2014-10-31,537.03,559.08,19.300000000000068,0.035755307717959296,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2014-11-07,555.5,541.01,-18.07000000000005,-0.03232095585604931,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2014-11-14,541.46,544.4,3.3899999999999864,0.006266057928688908,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2014-11-21,543.58,537.5,-6.899999999999977,-0.012674504041146175,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2014-11-28,537.65,541.83,4.330000000000041,0.008055813953488448,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2014-12-05,538.9,525.26,-16.57000000000005,-0.030581547717918996,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2014-12-12,527.13,518.66,-6.600000000000023,-0.012565205802840542,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2014-12-19,522.74,516.35,-2.3099999999999454,-0.004453784753017286,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2014-12-26,516.08,534.03,17.67999999999995,0.03424034085407175,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-01-02,532.19,524.81,-9.220000000000027,-0.017264947662116413,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-01-09,523.26,496.17,-28.63999999999993,-0.054572130866408664,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-01-16,494.94,508.08,11.909999999999968,0.02400386964145347,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-01-23,511.0,539.95,31.87000000000006,0.06272634230829803,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-01-30,538.53,534.52,-5.430000000000064,-0.010056486711732685,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-02-06,531.73,531.0,-3.519999999999982,-0.006585347601586436,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-02-13,528.0,549.01,18.00999999999999,0.03391713747645949,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-02-20,546.83,538.95,-10.059999999999945,-0.01832389209668302,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-02-27,536.05,558.4,19.449999999999932,0.03608869097318848,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-03-06,560.53,567.685,9.284999999999968,0.01662786532951284,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-03-13,566.86,547.32,-20.364999999999895,-0.03587376802275892,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-03-20,550.95,560.36,13.039999999999964,0.023825184535555,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-03-27,560.43,548.34,-12.019999999999982,-0.021450496109643766,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-04-02,551.62,535.53,-12.81000000000006,-0.02336141809826031,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-04-10,532.22,540.01,4.480000000000018,0.008365544413945098,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-04-17,538.41,524.05,-15.960000000000036,-0.029555008240588206,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-04-24,525.6,565.06,41.00999999999999,0.07825589161339566,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-05-01,563.39,537.9,-27.159999999999968,-0.04806569213888785,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-05-08,538.53,538.22,0.32000000000005,0.000594906116378602,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-05-15,538.37,533.85,-4.3700000000000045,-0.008119356397012382,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-05-22,532.01,540.11,6.259999999999991,0.011726140301582824,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-05-29,538.12,532.11,-8.0,-0.01481179759678584,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-06-05,536.79,533.33,1.2200000000000273,0.002292759015992985,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-06-12,533.31,532.33,-1.0,-0.0018750117188232425,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-06-19,528.0,536.69,4.360000000000014,0.008190408205436503,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-06-26,539.59,531.69,-5.0,-0.009316365126982055,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-07-02,525.01,523.4,-8.290000000000077,-0.015591792209746425,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-07-10,519.5,530.13,6.730000000000018,0.012858234619793692,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-07-17,532.88,672.93,142.79999999999995,0.2693678908946861,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-07-24,659.24,623.56,-49.370000000000005,-0.07336572897626797,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-07-31,621.0,625.61,2.050000000000068,0.003287574571813568,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-08-07,625.34,635.3,9.68999999999994,0.015488882850337976,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-08-14,639.48,657.12,21.82000000000005,0.034345978277978986,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-08-21,656.8,612.48,-44.639999999999986,-0.06793279766252737,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-08-28,573.0,630.38,17.899999999999977,0.029225444096133712,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-09-04,627.54,600.7,-29.67999999999995,-0.04708271201497501,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-09-11,612.49,625.77,25.069999999999936,0.041734642916597196,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-09-18,625.7,629.25,3.480000000000018,0.0055611486648449405,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-09-25,634.4,611.97,-17.279999999999973,-0.02746126340881998,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
GOOG,Alphabet Inc. Class C,2015-10-02,610.34,626.91,14.93999999999994,0.02441296141967734,TIME_SERIES_WEEKLY,https://www.alphavantage.co/query?function=TIME_SERIES_WEEKLY&symbol=GOOG&apikey=ZH6DAHUGXSK8J9R1,True,2026-01-18 16:16:41,2026-01-18 16:16:41,2026-01-18 16:16:41.820970
